-0.018383  ,0.22244   ,0.31444    ,-0.071413 ,0.1925    ,-0.13176   ,-0.88635  ,-0.69721  ,-0.2089    ,-1.2496   ,-0.87909   ,-1.0292    ,-0.76607  ,-0.6354    ,-0.075151  ,-1.4034    ,-1.349    ,-1.4039    ,-0.75767  ,-0.64755  ,-0.0039015 ,-1.0687   ,-1.1407    ,-1.1813   ,0.033191  ,0.53953    ,0.55412   ,0.5551     ,1.0298     ,0.37053   ,-0.90263  ,-0.63596  ,-0.08395   ,-1.0647    ,-0.63768  ,-0.84532  ,-0.658     ,-0.50895   ,0.0034381 ,-1.1319   ,-1.1424    ,-1.0138   ,0.23289    ,0.13969    ,0.092859  ,0.59602    ,0.0013204 ,-0.80639  ,1.0025     ,0.6194    ,0.12218    ,0.97775   ,1.17       ,1.5226
0.032853   ,0.30599   ,0.37622    ,-0.084411 ,0.1965    ,-0.17773   ,-0.82999  ,-0.62267  ,-0.12005   ,-1.2267   ,-0.88142   ,-1.0338    ,-0.76919  ,-0.64388   ,-0.088567  ,-1.4027    ,-1.3566   ,-1.3833    ,-0.75334  ,-0.61804  ,-0.025617  ,-1.0125   ,-1.0507    ,-1.1577   ,0.081313  ,0.59606    ,0.57876   ,0.52585    ,1.0378     ,0.30339   ,-0.84479  ,-0.55603  ,0.014054   ,-1.1231    ,-0.69377  ,-0.91838  ,-0.61747   ,-0.45652   ,0.059404  ,-1.1631   ,-1.1868    ,-1.0975   ,0.12131    ,0.16692    ,0.24014   ,0.42797    ,0.046956  ,-0.64096  ,1.2021     ,0.98214   ,0.70504    ,0.5724    ,0.60775    ,0.51283
0.0069584  ,0.26362   ,0.33068    ,-0.15061  ,0.098168  ,-0.33933   ,-0.72328  ,-0.50896  ,-0.024562  ,-1.0001   ,-0.64107   ,-0.9164    ,-0.73801  ,-0.56604   ,0.0082695  ,-1.3821    ,-1.274    ,-1.2347    ,-0.85691  ,-0.71957  ,-0.036595  ,-1.323    ,-1.2848    ,-1.2083   ,0.066766  ,0.60219    ,0.66058   ,0.49627    ,1.0964     ,0.36851   ,-0.74995  ,-0.40131  ,0.23788    ,-1.135     ,-0.71609  ,-0.94314  ,-0.56345   ,-0.38293   ,0.13633   ,-1.1216   ,-1.1281    ,-1.0379   ,-0.029587  ,0.040453   ,0.251     ,0.21475    ,-0.19154  ,-0.82364  ,0.84886    ,0.67417   ,0.5528     ,0.54062   ,0.70064    ,0.60266
0.046322   ,0.28608   ,0.36581    ,-0.15874  ,0.059087  ,-0.37253   ,-0.53926  ,-0.29818  ,0.18849    ,-0.6481   ,-0.26683   ,-0.61444   ,-0.58725  ,-0.33662   ,0.3418     ,-1.3843    ,-1.2585   ,-1.2491    ,-0.86986  ,-0.65924  ,0.073433   ,-1.5986   ,-1.4091    ,-1.1777   ,0.090456  ,0.69739    ,0.83192   ,0.37102    ,0.88062    ,0.13545   ,-0.7061   ,-0.33813  ,0.33052    ,-1.1558    ,-0.73456  ,-0.93459  ,-0.4373    ,-0.2289    ,0.30735   ,-1.1485   ,-1.1653    ,-1.0434   ,-0.0665    ,0.0031509  ,0.2734    ,0.24       ,-0.19756  ,-0.91444  ,0.38521    ,0.17044   ,0.17482    ,0.39912   ,0.71462    ,1.0314
-0.22121   ,0.049706  ,0.32947    ,-0.44926  ,-0.13167  ,-0.35419   ,-0.63158  ,-0.34748  ,0.19926    ,-0.91467  ,-0.40942   ,-0.72899   ,-0.52306  ,-0.31194   ,0.32079    ,-1.3433    ,-1.2429   ,-1.249     ,-0.69721  ,-0.4742   ,0.13373    ,-1.135    ,-0.93262   ,-1.0155   ,-0.20716  ,0.29196    ,0.45253   ,0.1428     ,0.6423     ,-0.13622  ,-0.45556  ,-0.015559 ,0.56381    ,-0.4267    ,0.042079  ,-0.3229   ,-0.34573   ,-0.089801  ,0.38304   ,-1.1163   ,-1.1092    ,-1.0249   ,-0.54256   ,-0.31328   ,0.17273   ,-0.63856   ,-0.57899  ,-1.0562   ,1.5798     ,1.8271    ,1.3792     ,0.063408  ,0.29243    ,0.028376
-0.23687   ,0.055     ,0.48225    ,-0.55116  ,-0.24784  ,-0.37604   ,-0.46793  ,-0.12107  ,0.4179     ,-0.87222  ,-0.41639   ,-0.6959    ,-0.50781  ,-0.25173   ,0.40152    ,-1.4094    ,-1.3263   ,-1.3297    ,-0.57776  ,-0.20217  ,0.47036    ,-1.4348   ,-1.2135    ,-1.0991   ,-0.34099  ,0.19548    ,0.42291   ,0.18477    ,0.67529    ,-0.14913  ,-0.74256  ,-0.42267  ,0.11317    ,-0.71505   ,-0.25058  ,-0.54758  ,-0.38463   ,-0.16082   ,0.39376   ,-1.1399   ,-1.1259    ,-1.0809   ,-0.45306   ,-0.28878   ,0.075329  ,-0.27339   ,-0.27224  ,-0.71144  ,0.8754     ,1.1657    ,1.1768     ,0.34622   ,0.54678    ,0.12978
-0.42124   ,-0.27667  ,-0.18212   ,-0.086644 ,0.20973   ,-0.17522   ,1.5447    ,2.237     ,1.1753     ,-0.51997  ,-0.026125  ,0.58875    ,2.6529    ,3.8257     ,3.1923     ,0.46536    ,0.93544   ,1.026      ,1.4722    ,2.1498    ,0.86798    ,0.73423   ,1.3365     ,0.6613    ,1.4394    ,2.5315     ,2.1911    ,-2.0376    ,-1.4784    ,-1.4409   ,2.1872    ,3.1558    ,2.8254     ,-0.92045   ,-0.514    ,-0.24937  ,2.2971     ,2.565      ,1.2291    ,0.7454    ,0.98804    ,0.07163   ,0.57807    ,1.0687     ,0.9133    ,0.7397     ,1.108     ,0.16369   ,-0.23319   ,0.14396   ,0.27888    ,-0.31132  ,-0.038826  ,-0.42466
0.34724    ,0.22126   ,0.059827   ,0.94651   ,0.78043   ,0.34721    ,1.5994    ,1.3611    ,0.50697    ,0.027949  ,0.69779    ,0.78957    ,2.4469    ,3.5256     ,3.2341     ,0.72149    ,1.253     ,1.0694     ,1.0891    ,1.5876    ,0.55301    ,0.92609   ,1.5814     ,0.97845   ,1.5235    ,2.6195     ,2.2728    ,-1.973     ,-1.4776    ,-1.4179   ,2.0848    ,3.039     ,2.8167     ,-0.55547   ,-0.20697  ,-0.12025  ,1.4499     ,1.6989     ,0.88275   ,0.97776   ,1.3219     ,0.45908   ,0.16218    ,0.55657    ,0.63878   ,0.61493    ,0.96903   ,0.063414  ,-0.79902   ,-0.63485  ,-0.24309   ,-1.08     ,-0.816     ,-0.82405
0.55925    ,0.72648   ,0.22641    ,0.70275   ,0.96427   ,0.24109    ,1.8848    ,1.9216    ,1.3201     ,-0.36358  ,0.49766    ,0.66672    ,3.4375    ,4.7454     ,4.4254     ,-0.59186   ,-0.33489  ,-0.18954   ,0.94283   ,1.3371    ,0.38555    ,0.86594   ,1.4687     ,0.78347   ,1.5787    ,2.677      ,2.3723    ,-1.955     ,-1.4904    ,-1.4771   ,1.8873    ,2.7743    ,2.5324     ,-0.095855  ,0.32304   ,0.29857   ,2.0112     ,2.2136     ,1.0073    ,0.48303   ,0.85269    ,0.020777  ,0.79142    ,1.3625     ,1.1323    ,0.63548    ,0.95886   ,-0.038344 ,-0.92169   ,-0.77881  ,-0.38212   ,-0.96551  ,-0.75662   ,-1.0388
0.77454    ,1.0195    ,0.8737     ,1.1019    ,1.2283    ,0.54378    ,1.2908    ,1.6001    ,1.4592     ,-0.17083  ,0.58938    ,0.47494    ,1.3655    ,1.3921     ,1.481      ,0.39704    ,0.39474   ,0.53003    ,3.3317    ,4.4717    ,2.6309     ,-0.28151  ,0.21035    ,0.23125   ,1.8501    ,2.8904     ,2.6166    ,-1.8642    ,-1.1036    ,-1.0602   ,0.010038  ,0.41275   ,0.63476    ,0.27151    ,0.66174   ,0.2657    ,1.9884     ,0.69116    ,-0.18539  ,1.1358    ,0.66923    ,2.3232    ,1.5308     ,2.124      ,1.7851    ,0.43003    ,0.88814   ,0.26066   ,0.95518    ,1.6002    ,1.5576     ,0.89579   ,1.444      ,0.65481
1.4766     ,1.5977    ,1.0492     ,1.1843    ,1.2637    ,0.69883    ,1.3745    ,1.7827    ,1.5957     ,-0.55822  ,0.33758    ,0.42794    ,1.2452    ,1.2258     ,1.1792     ,0.52766    ,0.4992    ,0.91787    ,3.3108    ,4.3449    ,2.5445     ,-0.28069  ,0.25969    ,0.16491   ,1.8087    ,2.8295     ,2.592     ,-1.4559    ,-0.81316   ,-1.102    ,-0.20885  ,0.12857   ,0.45809    ,0.30332    ,0.58748   ,0.1655    ,1.682      ,0.42815    ,-0.31627  ,1.1814    ,0.43272    ,2.3259    ,1.1879     ,1.7628     ,1.5048    ,0.5809     ,0.9976    ,0.22891   ,0.59726    ,1.1418    ,1.2454     ,0.83835   ,1.3484     ,0.56801
1.0741     ,0.95166   ,0.49557    ,1.1094    ,0.80167   ,0.19303    ,1.0199    ,1.4309    ,1.0005     ,-0.28061  ,0.63257    ,1.0507     ,1.4855    ,1.1687     ,1.0729     ,0.574      ,0.46532   ,0.79276    ,2.9103    ,3.7531    ,2.1264     ,0.075854  ,0.6197     ,0.41844   ,1.8559    ,2.8736     ,2.5909    ,-1.6478    ,-0.89034   ,-1.0084   ,0.3582    ,0.87123   ,1.0394     ,0.61201    ,1.1016    ,0.74748   ,2.0731     ,0.30474    ,-0.63794  ,1.3704    ,0.38771    ,2.4984    ,0.88596    ,1.358      ,1.16      ,0.84687    ,1.2035    ,0.37418   ,1.2649     ,2.0741    ,1.9026     ,0.78226   ,1.2434     ,0.39546
1.4555     ,1.3217    ,0.58624    ,0.98486   ,0.74594   ,0.15245    ,0.93876   ,1.4234    ,1.2473     ,-0.21416  ,0.55705    ,0.4727     ,1.418     ,1.1689     ,1.1702     ,0.56906    ,0.48377   ,0.7089     ,3.0469    ,3.9152    ,2.2357     ,0.0031658 ,0.55596    ,0.42671   ,1.8308    ,2.8318     ,2.57      ,-1.4607    ,-0.69535   ,-0.92544  ,0.47934   ,1.0487    ,1.2086     ,0.56857    ,1.0754    ,0.64697   ,2.0862     ,0.49263    ,-0.42911  ,1.3099    ,0.47578    ,2.4096    ,1.1216     ,1.6423     ,1.3202    ,0.85865    ,1.2192    ,0.52827   ,1.5826     ,2.4439    ,2.2513     ,0.69055   ,1.0867     ,0.32449
-0.0689    ,0.080522  ,0.21647    ,0.39602   ,0.39531   ,-0.19834   ,0.26302   ,0.83141   ,0.97866    ,-0.17092  ,0.56511    ,0.37019    ,1.0315    ,0.91964    ,1.2284     ,0.60783    ,0.32747   ,0.54814    ,2.7211    ,2.9299    ,1.4225     ,0.27798   ,0.69365    ,0.5434    ,1.3622    ,2.2918     ,2.1262    ,-0.26343   ,0.39538    ,-0.04401  ,0.58387   ,1.1303    ,1.2878     ,0.41159    ,0.84141   ,0.45666   ,2.4981     ,0.76771    ,-0.24889  ,1.1896    ,0.51032    ,1.9681    ,1.0176     ,1.4714     ,1.3048    ,1.0695     ,1.3958    ,0.65425   ,1.7143     ,2.5765    ,2.403      ,0.71335   ,1.0726     ,0.3352
0.13283    ,0.12902   ,0.0095588  ,0.65639   ,0.3846    ,-0.17032   ,0.34289   ,0.82926   ,0.73008    ,0.12009   ,0.7611     ,0.45375    ,1.3821    ,1.2596     ,1.3806     ,0.43219    ,0.42046   ,0.74929    ,2.1365    ,1.9504    ,0.89163    ,0.50813   ,0.48386    ,0.09506   ,1.6437    ,2.5355     ,2.2411    ,-1.0036    ,-0.24172   ,-0.30457  ,0.60694   ,1.2624    ,1.4597     ,0.61972    ,1.116     ,0.61301   ,3.1449     ,0.86488    ,-0.28607  ,0.68248   ,0.22333    ,1.4791    ,0.82111    ,1.1828     ,1.0366    ,0.96024    ,1.257     ,0.54775   ,2.1082     ,3.0458    ,2.7382     ,0.42732   ,0.78595    ,0.20508
-0.060703  ,0.16027   ,0.23662    ,0.4156    ,0.55434   ,-0.0031201 ,0.016851  ,0.51549   ,0.6578     ,-0.16242  ,0.55424    ,0.37416    ,0.77809   ,0.59827    ,0.84318    ,0.5937     ,0.3207    ,0.74727    ,2.1836    ,1.8324    ,0.75118    ,0.56299   ,0.5282     ,0.18096   ,1.2008    ,2.0164     ,1.8638    ,0.26579    ,0.86773    ,0.42466   ,0.44749   ,0.84403   ,1.1087     ,0.47243    ,0.71121   ,0.33057   ,2.9196     ,1.0675     ,0.1637    ,0.85176   ,-0.060479  ,0.49615   ,1.178      ,1.6301     ,1.3791    ,0.99111    ,1.3097    ,0.61193   ,1.7094     ,2.5397    ,2.3783     ,0.82305   ,1.2496     ,0.56502
0.30562    ,0.65965   ,0.57314    ,0.66099   ,0.97846   ,0.35713    ,-0.26772  ,0.17188   ,0.40997    ,-0.5745   ,0.099578   ,0.077666   ,0.882     ,0.78233    ,1.0774     ,0.60604    ,0.37786   ,0.60036    ,2.4475    ,2.3001    ,1.0008     ,0.37605   ,0.4346     ,0.13793   ,1.1792    ,2.0068     ,1.8708    ,0.29938    ,0.8624     ,0.35724   ,0.34836   ,0.91605   ,1.1909     ,0.49295    ,0.96633   ,0.54103   ,2.9113     ,1.1723     ,0.38482   ,0.91538   ,-0.037773  ,0.12925   ,0.96317    ,1.4068     ,1.2727    ,0.97925    ,1.2478    ,0.47326   ,2.0823     ,3.009     ,2.7065     ,0.52015   ,0.89341    ,0.30832
0.30924    ,0.58458   ,0.59797    ,0.56808   ,0.84242   ,0.26662    ,-0.3282   ,0.14571   ,0.47995    ,-0.6093   ,0.029883   ,-0.079965  ,0.68555   ,0.57815    ,0.91187    ,0.57106    ,0.2506    ,0.4704     ,2.1548    ,1.7198    ,0.72389    ,0.45465   ,0.3006     ,-0.092631 ,1.0663    ,1.8333     ,1.6663    ,0.51912    ,1.0039     ,0.54213   ,0.18712   ,0.72637   ,1.1134     ,0.34433    ,0.77676   ,0.33751   ,2.9225     ,1.0909     ,0.29636   ,0.94695   ,0.047891   ,0.21273   ,1.1932     ,1.6361     ,1.4347    ,0.84288    ,1.1214    ,0.4693    ,2.1629     ,3.1144    ,2.8106     ,0.4053    ,0.73327    ,0.18548
0.65512    ,1.0732    ,0.89249    ,0.62429   ,0.97436   ,0.50392    ,-0.44693  ,-0.09445  ,0.27316    ,-0.52109  ,0.051775   ,0.18121    ,0.67671   ,0.49342    ,0.79633    ,0.59901    ,0.1077    ,0.47517    ,2.5556    ,2.4489    ,1.0913     ,0.21315   ,0.35245    ,0.1279    ,1.0525    ,1.8991     ,1.8288    ,0.72758    ,1.1269     ,0.3658    ,0.23746   ,0.8006    ,1.129      ,0.44157    ,0.90052   ,0.38492   ,2.7038     ,1.0531     ,0.2569    ,1.1508    ,0.21855    ,0.56022   ,1.1142     ,1.6161     ,1.4561    ,0.89517    ,1.1517    ,0.39568   ,1.8588     ,2.7691    ,2.5562     ,0.67332   ,1.0318     ,0.40273
0.42658    ,0.8049    ,0.70185    ,0.56173   ,0.90967   ,0.41491    ,-0.79917  ,-0.50476  ,-0.08368   ,-1.0323   ,-0.4601    ,-0.36875   ,0.88654   ,0.7375     ,0.9861     ,0.56617    ,0.19956   ,0.40687    ,2.1866    ,1.6663    ,0.68782    ,0.31109   ,0.14003    ,-0.22724  ,1.1449    ,1.8411     ,1.6141    ,0.38411    ,0.79673    ,0.41794   ,0.41002   ,1.0221    ,1.3375     ,0.72532    ,1.1638    ,0.6575    ,2.9457     ,0.9292     ,0.09231   ,0.97157   ,0.041988   ,0.52315   ,0.9731     ,1.3298     ,1.1694    ,0.7738     ,1.0385    ,0.37449   ,2.6289     ,3.6562    ,3.2246     ,-0.056444 ,0.1506     ,-0.12716
0.33774    ,0.64858   ,0.56664    ,0.57936   ,0.93849   ,0.54249    ,-0.60105  ,-0.26396  ,0.11137    ,-0.55471  ,0.10123    ,0.22692    ,0.60769   ,0.30286    ,0.48005    ,0.74832    ,0.14296   ,0.22109    ,2.2004    ,1.6409    ,0.65109    ,0.26382   ,0.12788    ,-0.24605  ,1.0355    ,1.7402     ,1.5596    ,0.591      ,0.97888    ,0.41646   ,0.19353   ,0.7416    ,1.0976     ,0.55169    ,0.9991    ,0.49804   ,2.8559     ,0.76723    ,-0.077344 ,1.0122    ,0.24364    ,0.94198   ,1.2993     ,1.7609     ,1.4342    ,0.70292    ,0.99785   ,0.39715   ,2.3372     ,3.3351    ,3.0294     ,0.30191   ,0.58735    ,0.059648
0.27622    ,0.57288   ,0.52795    ,0.52343   ,0.87218   ,0.52607    ,-0.84782  ,-0.58249  ,-0.32079   ,-0.71457  ,-0.01681   ,0.32794    ,0.8119    ,0.50013    ,0.42432    ,0.6938     ,0.47611   ,0.75388    ,1.534     ,0.74581   ,0.33926    ,0.26557   ,-0.52674   ,-0.69751  ,1.2266    ,1.6726     ,1.2455    ,-0.2116    ,0.34581    ,0.30167   ,0.43701   ,1.0838    ,1.4235     ,0.87482    ,1.3193    ,0.80166   ,2.4475     ,0.36885    ,-0.37223  ,1.2658    ,0.2589     ,1.4127    ,1.2058     ,1.2016     ,0.79119   ,0.61618    ,0.86673   ,0.86937   ,2.8578     ,3.8999    ,3.4774     ,-0.35291  ,-0.20972   ,-0.39867
0.25532    ,0.53481   ,0.4961     ,0.50218   ,0.84188   ,0.47913    ,-0.62114  ,-0.19361  ,0.24862    ,-0.63299  ,0.026331   ,-0.061634  ,0.84179   ,0.63266    ,0.71374    ,0.79531    ,0.62599   ,0.71379    ,1.4589    ,0.69571   ,0.30938    ,0.28667   ,-0.50748   ,-0.70701  ,1.1898    ,1.5937     ,1.1705    ,-0.095399  ,0.42135    ,0.31266   ,0.3384    ,0.96929   ,1.3583     ,0.78642    ,1.2425    ,0.72173   ,2.5686     ,0.22059    ,-0.68734  ,1.2605    ,0.3413     ,1.8813    ,1.3007     ,1.4257     ,1.0282    ,0.57274    ,0.91046   ,0.85588   ,2.8098     ,3.8601    ,3.4985     ,-0.21608  ,-0.041492  ,-0.32189
0.17417    ,0.44068   ,0.56283    ,0.60887   ,0.85397   ,0.34912    ,-0.44564  ,-0.015744 ,0.40505    ,-0.45538  ,0.2447     ,0.23539    ,1.0165    ,0.81718    ,0.9132     ,0.73719    ,0.63036   ,0.72877    ,1.7892    ,1.0832    ,0.43963    ,0.33338   ,-0.27363   ,-0.55015  ,1.2333    ,1.7069     ,1.3024    ,0.027181   ,0.4724     ,0.33966   ,0.37511   ,0.99689   ,1.4166     ,0.75526    ,1.2401    ,0.70517   ,2.7962     ,0.45552    ,-0.68905  ,1.002     ,0.24664    ,2.2747    ,1.404      ,1.8767     ,1.4798    ,0.62055    ,0.91969   ,0.46995   ,2.9322     ,4.0008    ,3.666      ,-0.49031  ,-0.39591   ,-0.53183
0.30135    ,0.51886   ,0.51396    ,0.33959   ,0.54144   ,0.23801    ,-0.38366  ,0.057412  ,0.41514    ,-0.034857 ,0.57044    ,0.30071    ,1.1319    ,1.117      ,1.1866     ,0.55866    ,0.64885   ,0.80972    ,0.87506   ,0.29131   ,0.29929    ,0.41082   ,-0.80591   ,-0.94127  ,1.2242    ,1.425      ,0.92165   ,-0.64396   ,0.14047    ,0.20315   ,0.45258   ,1.1074    ,1.5219     ,0.79569    ,1.2574    ,0.69477   ,2.401      ,0.18075    ,-0.85071  ,1.2218    ,0.55532    ,2.7068    ,1.3619     ,1.3911     ,0.98157   ,0.54041    ,0.91663   ,1.073     ,2.9563     ,4.0339    ,3.7204     ,-0.41408  ,-0.31926   ,-0.53576
