-0.26523  ,0.028457  ,0.28303   ,-0.17916  ,0.25264    ,-0.15053   ,-1.1154   ,-0.85329  ,-0.18725   ,-1.8165   ,-1.2847    ,-1.4216   ,-0.78049   ,-0.53472  ,-0.013391  ,-0.90511   ,-0.79569  ,-1.1302    ,0.73221    ,0.61076   ,0.34575   ,0.33747   ,0.48639    ,0.45664
-0.22444  ,0.078941  ,0.30357   ,-0.23236  ,0.17077    ,-0.25946   ,-1.0366   ,-0.75737  ,-0.079408  ,-1.5266   ,-0.97982   ,-1.1636   ,-0.79827   ,-0.50475  ,0.041699   ,-1.0442    ,-0.85312  ,-1.1321    ,0.80546    ,0.82898   ,0.67169   ,0.080649  ,0.21391    ,-0.1674
-0.24601  ,0.045585  ,0.26654   ,-0.31434  ,0.080605   ,-0.35057   ,-0.94785  ,-0.61728  ,0.096704   ,-1.3231   ,-0.77266   ,-0.9864   ,-0.8134    ,-0.51037  ,0.10431    ,-1.2783    ,-1.1537   ,-1.2693    ,0.57968    ,0.67862   ,0.68021   ,-0.0088144,0.28269    ,-0.073517
-0.18267  ,0.13275   ,0.39799   ,-0.26896  ,0.12872    ,-0.31635   ,-0.80319  ,-0.38823  ,0.37355    ,-1.3768   ,-0.81147   ,-1.0408   ,-0.7328    ,-0.38812  ,0.27       ,-1.3889    ,-1.2336   ,-1.2942    ,0.31545    ,0.39682   ,0.48957   ,-0.0095262,0.37936    ,0.23172
-0.38779  ,-0.047437 ,0.2801    ,-0.79431  ,-0.35477   ,-0.70453   ,-0.78494  ,-0.41682  ,0.30768    ,-1.551    ,-1.0245    ,-1.3081   ,-0.74405   ,-0.37628  ,0.27621    ,-1.7403    ,-1.5861   ,-1.3971    ,0.77909    ,1.1491    ,1.1024    ,0.057253  ,0.42532    ,-0.16732
-0.35716  ,0.059691  ,0.51656   ,-0.8869   ,-0.45298   ,-0.77581   ,-0.79319  ,-0.39999  ,0.3157     ,-1.5891   ,-1.1043    ,-1.3836   ,-0.77525   ,-0.41164  ,0.31904    ,-1.854     ,-1.683    ,-1.4759    ,0.35522    ,0.70141   ,0.81064   ,0.022399  ,0.45251    ,0.0047474
0.60098   ,1.1279    ,0.55109   ,0.59319   ,1.2407     ,0.47134    ,2.704     ,3.8808    ,3.1735     ,-0.30814  ,0.28302    ,0.73585   ,2.2939     ,2.7448    ,1.437      ,0.10052    ,0.62772   ,-0.034753  ,0.61527    ,1.2809    ,1.1251    ,0.21635   ,0.78383    ,-0.0020866
0.9766    ,1.0349    ,0.44247   ,0.85322   ,1.1453     ,0.59764    ,2.5855    ,3.5275    ,3.0391     ,0.049635  ,0.93911    ,1.1081    ,1.6125     ,2.0425    ,1.1396     ,0.47418    ,1.1138    ,0.37398    ,0.16666    ,0.72181   ,0.82233   ,0.30533   ,0.93691    ,0.19152
1.1159    ,1.3557    ,0.61613   ,0.69141   ,1.1656     ,0.64666    ,3.1761    ,4.2877    ,3.8196     ,-0.98789  ,-0.14267   ,0.045186  ,2.0892     ,2.5111    ,1.2934     ,0.010322   ,0.62597   ,0.0098885  ,0.1613     ,0.7304    ,0.82973   ,0.49331   ,1.1149     ,0.38167
1.8006    ,2.513     ,1.994     ,0.8675    ,1.3675     ,0.74657    ,1.1205    ,1.4145    ,1.4512     ,-0.18868  ,0.34278    ,0.30259   ,2.6155     ,2.1467    ,1.0342     ,0.56271    ,1.3627    ,1.9441     ,1.2971     ,2.0576    ,1.9405    ,0.61348   ,1.2088     ,0.49227
2.2216    ,2.9189    ,2.1631    ,0.46084   ,1.0057     ,0.64281    ,0.98582   ,1.2398    ,1.2485     ,0.0099634 ,0.43737    ,0.50208   ,2.3168     ,1.8755    ,0.89252    ,0.70132    ,1.3501    ,1.9265     ,0.94151    ,1.6492    ,1.6691    ,0.69697   ,1.2862     ,0.5082
1.8786    ,2.3953    ,1.6644    ,0.57149   ,1.0483     ,0.72041    ,1.0243    ,1.1418    ,1.0201     ,0.17827   ,0.66028    ,0.89266   ,2.2888     ,1.5325    ,0.51177    ,0.78165    ,1.28      ,2.0668     ,1.544      ,2.4011    ,2.1852    ,0.47012   ,0.98483    ,0.24778
2.1099    ,2.6368    ,1.7657    ,0.32072   ,0.84587    ,0.63895    ,0.88397   ,1.0357    ,1.1137     ,0.16566   ,0.52845    ,0.54091   ,2.3807     ,1.729     ,0.68181    ,0.75299    ,1.279     ,1.9704     ,1.878      ,2.7885    ,2.4797    ,0.21085   ,0.69463    ,0.08758
0.84136   ,1.1878    ,0.88599   ,0.71667   ,0.97423    ,0.35626    ,0.65084   ,0.9318    ,1.2134     ,-0.081987 ,0.1584     ,0.17594   ,2.5616     ,1.7995    ,0.76471    ,0.73595    ,1.2037    ,1.6843     ,1.7902     ,2.6584    ,2.4396    ,0.37331   ,0.85247    ,0.22535
1.0363    ,1.273     ,0.78428   ,0.78822   ,0.99384    ,0.47684    ,0.71339   ,1.0136    ,1.1742     ,0.047998  ,0.42849    ,0.41787   ,2.6348     ,1.4319    ,0.45372    ,0.57311    ,0.7027    ,1.1553     ,2.1058     ,2.9844    ,2.6646    ,0.19475   ,0.69664    ,0.15784
0.62432   ,0.86547   ,0.59829   ,0.68463   ,0.79464    ,0.19595    ,0.46622   ,0.65279   ,0.91453    ,-0.03795  ,0.12393    ,0.30092   ,2.6869     ,1.7272    ,0.82842    ,0.52681    ,0.72219   ,0.68826    ,1.708      ,2.5306    ,2.3702    ,0.5466    ,1.0414     ,0.37728
0.78622   ,1.1041    ,0.77135   ,0.63871   ,0.77036    ,0.18992    ,0.33292   ,0.62898   ,0.9798     ,-0.12646  ,0.1381     ,0.18625   ,2.6541     ,1.8277    ,0.98828    ,0.58129    ,0.67555   ,0.42815    ,1.8964     ,2.7446    ,2.4995    ,0.44144   ,0.94299    ,0.32963
0.63818   ,0.90987   ,0.71446   ,0.49706   ,0.54559    ,-0.0599    ,0.23721   ,0.53928   ,0.92555    ,-0.18318  ,0.047612   ,0.050819  ,2.7103     ,1.6975    ,0.87129    ,0.47826    ,0.59477   ,0.43977    ,1.8357     ,2.6758    ,2.4819    ,0.47713   ,0.98252    ,0.36133
0.77447   ,1.1166    ,0.85852   ,0.65979   ,0.75869    ,0.14738    ,0.26352   ,0.5045    ,0.85914    ,-0.12784  ,0.078888   ,0.17531   ,2.5915     ,1.8166    ,0.969      ,0.59599    ,0.74106   ,0.63237    ,1.7809     ,2.6438    ,2.4551    ,0.51015   ,0.98384    ,0.35454
0.56556   ,0.7772    ,0.55976   ,0.633     ,0.61376    ,-0.022038  ,0.17787   ,0.42651   ,0.79692    ,-0.079336 ,0.077664   ,0.00065992,2.6067     ,1.4278    ,0.6244     ,0.48952    ,0.44897   ,0.44757    ,2.2993     ,3.186     ,2.8746    ,0.14357   ,0.61023    ,0.11705
0.47451   ,0.64696   ,0.47249   ,0.62764   ,0.59782    ,-0.01226   ,0.14211   ,0.34705   ,0.66529    ,-0.045739 ,0.1181     ,0.065396  ,2.619      ,1.4207    ,0.56041    ,0.43968    ,0.59511   ,0.72961    ,2.1366     ,3.0244    ,2.7591    ,0.28364   ,0.76701    ,0.19175
0.33806   ,0.4967    ,0.39861   ,0.47949   ,0.42627    ,-0.096542  ,0.12189   ,0.25821   ,0.36884    ,0.16315   ,0.37484    ,0.50002   ,2.3345     ,0.74618   ,0.031185   ,0.42149    ,0.18247   ,0.82095    ,2.4745     ,3.3478    ,2.9701    ,-0.042323 ,0.43779    ,0.043161
0.30373   ,0.46632   ,0.40185   ,0.41681   ,0.35515    ,-0.16368   ,0.24209   ,0.49656   ,0.76569    ,0.12469   ,0.30943    ,0.16942   ,2.3569     ,0.66843   ,-0.13228   ,0.4306     ,0.22955   ,1.1703     ,2.4723     ,3.3505    ,3.0019    ,-0.015309 ,0.46289    ,0.03386
0.38779   ,0.52267   ,0.47599   ,0.57867   ,0.40187    ,-0.21496   ,0.39564   ,0.65806   ,0.95342    ,0.055967  ,0.32944    ,0.22837   ,2.5007     ,1.0496    ,0.058986   ,0.36658    ,0.38615   ,1.4651     ,2.6747     ,3.5887    ,3.233     ,-0.22561  ,0.24822    ,-0.094949
0.26991   ,0.46418   ,0.47198   ,0.26178   ,0.25099    ,-0.231     ,0.50622   ,0.7793    ,0.97681    ,0.13411   ,0.32427    ,0.20907   ,2.0908     ,0.44735   ,-0.29885   ,0.46035    ,0.025982  ,1.6012     ,2.6245     ,3.4963    ,3.1212    ,-0.1875   ,0.30031    ,-0.0386
0.023155  ,0.29472   ,0.44427   ,0.067299  ,0.11393    ,-0.39335   ,0.38089   ,0.72529   ,0.96791    ,0.049875  ,0.25129    ,0.085618  ,1.8861     ,0.38738   ,-0.23029   ,0.55238    ,-0.17215  ,1.4307     ,2.4639     ,3.2562    ,2.9215    ,0.079342  ,0.54025    ,0.15453
0.010096  ,0.24377   ,0.37274   ,0.011718  ,0.06605    ,-0.39706   ,0.47195   ,0.76865   ,0.90489    ,0.19149   ,0.3863     ,0.17347   ,1.6538     ,0.21964   ,-0.25675   ,0.70096    ,-0.13928  ,1.399      ,2.4821     ,3.2223    ,2.8395    ,0.20509   ,0.84935    ,0.82343
-0.21205  ,0.18385   ,0.34858   ,-0.30205  ,0.042885   ,-0.40996   ,0.13859   ,0.6625    ,0.98185    ,-0.19116  ,0.39121    ,0.27762   ,0.48069    ,0.16215   ,0.31633    ,-0.00021641,-1.0086   ,-1.1973    ,1.9211     ,2.3027    ,1.9145    ,0.63703   ,0.89689    ,0.49138
-0.19931  ,0.23989   ,0.37154   ,-0.65892  ,-0.24982   ,-0.62966   ,-0.015175 ,0.66471   ,1.0089     ,-0.093888 ,0.65201    ,0.38616   ,0.28266    ,-0.0081646,0.22949    ,-0.12133   ,-1.2796   ,-1.3823    ,2.0112     ,2.1394    ,1.5455    ,0.20194   ,0.43174    ,0.1773
0.026187  ,0.50431   ,0.62038   ,-0.34041  ,0.030084   ,-0.4142    ,0.09805   ,0.65161   ,1.0216     ,-0.23677  ,0.3439     ,0.16458   ,1.1408     ,0.56958   ,0.43909    ,0.35092    ,-0.45372  ,-0.90359   ,1.5752     ,2.0756    ,1.8862    ,0.81046   ,1.07       ,0.51254
-0.38719  ,0.036349  ,0.20701   ,-0.78931  ,-0.29096   ,-0.52996   ,0.047416  ,0.76302   ,1.1782     ,-0.29007  ,0.48969    ,0.34048   ,0.72842    ,0.32157   ,0.34595    ,0.19749    ,-0.85339  ,-1.2476    ,1.1542     ,1.4688    ,1.2794    ,0.67197   ,0.76956    ,0.1515
0.41348   ,0.96075   ,0.89933   ,-0.036062 ,0.38654    ,-0.026799  ,-0.58604  ,-0.053175 ,0.54484    ,-1.1438   ,-0.49223   ,-0.52975  ,2.4775     ,1.5427    ,0.71922    ,0.34256    ,0.40137   ,0.14959    ,2.159      ,2.7871    ,2.506     ,0.60663   ,1.1193     ,0.87958
0.029663  ,0.502     ,0.67298   ,-0.2405   ,0.19503    ,-0.25753   ,-0.74615  ,-0.22855  ,0.41425    ,-1.315    ,-0.58311   ,-0.57026  ,1.9333     ,0.80239   ,0.39849    ,0.32586    ,-0.40216  ,-0.75403   ,1.8814     ,2.2571    ,1.8944    ,0.47013   ,0.64955    ,0.27852
-0.35092  ,0.059931  ,0.4578    ,-0.89716  ,-0.64694   ,-0.94822   ,-0.67709  ,-0.1128   ,0.55003    ,-0.8063   ,-0.17569   ,-0.52319  ,1.0864     ,0.49429   ,0.49586    ,-0.036524  ,-1.1585   ,-1.1688    ,2.3341     ,2.4555    ,1.8503    ,-0.10085  ,0.28239    ,0.19474
-0.47479  ,-0.096705 ,0.41727   ,-1.435    ,-1.2626    ,-1.3342    ,-0.24796  ,0.30772   ,0.7982     ,-0.29797  ,0.28801    ,-0.26988  ,0.88433    ,0.31918   ,0.44622    ,0.034304   ,-1.3397   ,-1.2084    ,2.1831     ,2.0455    ,1.3919    ,-0.36726  ,0.030645   ,-0.027734
0.037262  ,0.59159   ,0.78209   ,-0.9213   ,-0.53621   ,-0.80644   ,-0.5755   ,-0.035749 ,0.64952    ,-0.64525  ,-0.01758   ,-0.49928  ,0.24299    ,0.17898   ,0.34738    ,-0.51039   ,-1.1292   ,-1.3342    ,2.175      ,2.0327    ,1.2579    ,-0.62403  ,-0.42197   ,-0.40676
0.47018   ,1.0697    ,0.43896   ,0.61469   ,1.4498     ,0.9786     ,2.083     ,3.4178    ,2.9522     ,-0.70049  ,0.058469   ,-0.05324  ,-0.39881   ,-0.20556  ,-0.4299    ,0.56931    ,1.1077    ,0.14383    ,0.44948    ,0.98645   ,0.2973    ,1.0532    ,1.6392     ,0.79266
0.60156   ,1.2257    ,0.58488   ,0.81694   ,1.6518     ,1.1599     ,1.1697    ,2.0956    ,1.8648     ,0.87128   ,1.8746     ,1.6274    ,-0.49643   ,-0.30583  ,-0.4395    ,0.62705    ,1.1863    ,0.23524    ,-0.72497   ,-0.42149  ,-0.63922  ,0.64214   ,1.2634     ,0.47918
1.0234    ,1.7829    ,0.95254   ,0.81672   ,1.6077     ,1.16       ,1.6885    ,2.731     ,2.3677     ,0.75487   ,1.6623     ,1.4691    ,-0.3397    ,-0.11394  ,-0.31617   ,0.70321    ,1.2861    ,0.37399    ,-0.46608   ,-0.095377 ,-0.41139  ,0.75897   ,1.453      ,0.69561
0.78366   ,1.4277    ,0.71833   ,0.99579   ,1.7794     ,1.1393     ,1.7456    ,2.7656    ,2.4457     ,0.84928   ,1.7337     ,1.5374    ,-0.72703   ,-0.5095   ,-0.50887   ,0.29819    ,0.89314   ,0.11152    ,-0.35001   ,0.048285  ,-0.20949  ,0.79063   ,1.5188     ,0.7846
0.69591   ,1.3463    ,0.60599   ,0.84746   ,1.6657     ,0.97327    ,2.4643    ,3.6906    ,3.2488     ,0.17253   ,0.91833    ,0.8102    ,-1.1579    ,-0.98256  ,-0.76759   ,-0.33779   ,0.18588   ,-0.31169   ,0.22604    ,0.74279   ,0.26209   ,0.91449   ,1.6382     ,0.93962
1.3782    ,2.2256    ,1.352     ,0.81832   ,1.5656     ,1.1006     ,1.3631    ,2.238     ,1.9341     ,1.2972    ,2.2021     ,2.0342    ,-0.4694    ,-0.23854  ,-0.37789   ,0.61637    ,1.26      ,0.4604     ,-0.50873   ,-0.11453  ,-0.31488  ,0.70634   ,1.4804     ,0.86178
1.3343    ,2.1502    ,1.3289    ,0.87427   ,1.6263     ,1.1666     ,1.5095    ,2.3898    ,2.0927     ,1.3057    ,2.2391     ,2.0498    ,-0.47336   ,-0.23281  ,-0.39657   ,0.59873    ,1.258     ,0.44535    ,-0.39408   ,0.031394  ,-0.23974  ,0.81041   ,1.6076     ,1.0336
0.50817   ,1.0865    ,0.51772   ,0.9407    ,1.7385     ,1.0965     ,1.8607    ,2.8237    ,2.5006     ,1.238     ,2.1033     ,1.9774    ,-1.0802    ,-0.89961  ,-0.72916   ,-0.18602   ,0.33765   ,-0.20886   ,0.16557    ,0.68631   ,0.33255   ,1.0089    ,1.783      ,1.2448
1.0697    ,1.8242    ,1.0958    ,1.0024    ,1.7497     ,1.2671     ,1.6973    ,2.6006    ,2.3336     ,1.3302    ,2.2195     ,2.0591    ,-0.65033   ,-0.41913  ,-0.45391   ,0.30643    ,0.90986   ,0.21606    ,0.27774    ,0.81791   ,0.42212   ,1.0973    ,1.8769     ,1.4019
1.257     ,2.0287    ,1.3184    ,1.1491    ,1.8743     ,1.4119     ,0.93319   ,1.6441    ,1.4662     ,1.5235    ,2.4641     ,2.235     ,-0.48472   ,-0.23059  ,-0.33111   ,0.51684    ,1.1419    ,0.41289    ,-0.24075   ,0.19204   ,-0.12109  ,1.0089    ,1.7789     ,1.3555
0.96102   ,1.663     ,1.0179    ,1.1083    ,1.853      ,1.3122     ,1.4651    ,2.2952    ,2.0398     ,1.4092    ,2.3108     ,2.1138    ,-0.75166   ,-0.51546  ,-0.47658   ,0.058842   ,0.60567   ,-0.033373  ,0.35331    ,0.88985   ,0.40717   ,1.2026    ,1.9767     ,1.5563
0.82189   ,1.4671    ,0.88862   ,1.0969    ,1.8319     ,1.2044     ,1.3931    ,2.2207    ,2.0243     ,1.4198    ,2.2926     ,2.0577    ,-0.74561   ,-0.50704  ,-0.43623   ,0.00037196 ,0.53945   ,-0.071181  ,0.44881    ,0.99635   ,0.64151   ,1.202     ,1.9501     ,1.4552
0.55183   ,0.96858   ,0.4797    ,1.1224    ,1.8302     ,1.3211     ,0.98124   ,1.6551    ,1.4895     ,1.4907    ,2.4273     ,2.306     ,-0.40062   ,-0.12454  ,-0.20902   ,0.45598    ,1.0466    ,0.28709    ,0.65474    ,1.2561    ,0.93764   ,1.248     ,1.946      ,1.4276
0.6413    ,1.0326    ,0.53904   ,1.0768    ,1.6125     ,1.0504     ,0.98004   ,1.689     ,1.582      ,1.3682    ,2.2549     ,1.9744    ,-0.23736   ,0.054385  ,-0.09378   ,0.63831    ,1.2469    ,0.47312    ,0.72118    ,1.3319    ,1.0078    ,1.2205    ,1.9125     ,1.4204
0.25777   ,0.51109   ,0.13312   ,0.96911   ,1.4019     ,0.88241    ,0.7822    ,1.3974    ,1.2837     ,1.3543    ,2.2088     ,1.9673    ,-0.15044   ,0.1523    ,-0.040771  ,0.69782    ,1.3307    ,0.49938    ,0.88943    ,1.5176    ,1.1924    ,1.2285    ,1.9245     ,1.3871
0.62144   ,0.8874    ,0.44723   ,1.1025    ,1.5429     ,1.0121     ,0.61203   ,1.2048    ,1.1606     ,1.2744    ,2.1531     ,1.837     ,0.36089    ,0.71249   ,0.32421    ,0.94935    ,1.6202    ,0.72863    ,0.78773    ,1.4117    ,1.1406    ,1.2638    ,1.954      ,1.4756
0.055682  ,0.15962   ,-0.067673 ,0.94301   ,1.2519     ,0.70816    ,0.34437   ,0.85561   ,0.83226    ,1.2055    ,2.048      ,1.729     ,0.14334    ,0.47924   ,0.21461    ,0.8246     ,1.4672    ,0.58576    ,0.79968    ,1.4044    ,1.1478    ,1.2411    ,1.9316     ,1.4269
0.15309   ,0.24799   ,0.0040202 ,0.98851   ,1.283      ,0.75011    ,0.2885    ,0.74853   ,0.77389    ,1.1633    ,2.0042     ,1.6631    ,0.49591    ,0.85696   ,0.45894    ,0.95131    ,1.6024    ,0.68156    ,0.92122    ,1.5454    ,1.3038    ,1.2144    ,1.8921     ,1.3558
-0.0341   ,0.020414  ,-0.16754  ,0.90936   ,1.1708     ,0.60954    ,0.076231  ,0.49491   ,0.50071    ,1.1105    ,1.92       ,1.6061    ,0.51779    ,0.89521   ,0.47505    ,0.98916    ,1.6463    ,0.70574    ,0.77173    ,1.3422    ,1.0994    ,1.2776    ,1.977      ,1.4888
-0.51056  ,-0.50161  ,-0.44708  ,0.44388   ,0.67542    ,0.11078    ,0.33201   ,0.67045   ,0.59244    ,1.2154    ,1.9552     ,1.6596    ,0.18574    ,0.50769   ,0.29565    ,0.69978    ,1.3518    ,0.46306    ,0.93751    ,1.5264    ,1.2935    ,1.1931    ,1.8831     ,1.354
-0.58133  ,-0.55726  ,-0.47541  ,0.35858   ,0.60464    ,0.035057   ,0.072258  ,0.35984   ,0.26874    ,1.1075    ,1.8377     ,1.5717    ,0.23165    ,0.57014   ,0.32835    ,0.81638    ,1.4784    ,0.59496    ,0.75751    ,1.3139    ,1.1242    ,1.2162    ,1.9146     ,1.4329
-0.4511   ,-0.41948  ,-0.38035  ,0.49152   ,0.7252     ,0.1176     ,-0.030012 ,0.26685   ,0.28869    ,0.95034   ,1.6392     ,1.2866    ,0.62691    ,0.99198   ,0.60833    ,1.017      ,1.7013    ,0.80093    ,0.68253    ,1.2235    ,1.0974    ,1.2107    ,1.8854     ,1.3645
-0.64655  ,-0.60424  ,-0.46876  ,0.19307   ,0.45745    ,-0.098788  ,0.017555  ,0.30665   ,0.33052    ,0.93394   ,1.5626     ,1.1346    ,0.62075    ,0.99577   ,0.58222    ,1.0206     ,1.6851    ,0.7885     ,0.60761    ,1.1351    ,1.0189    ,1.2355    ,1.8891     ,1.3756
-0.98587  ,-0.96855  ,-0.6626   ,-0.46584  ,-0.17884   ,-0.56195   ,0.1635    ,0.41978   ,0.3877     ,1.0082    ,1.5836     ,1.1255    ,0.44111    ,0.77063   ,0.48768    ,0.91493    ,1.5798    ,0.7049     ,0.64743    ,1.1403    ,1.0777    ,1.2609    ,1.9287     ,1.4007
-0.84916  ,-0.83046  ,-0.56666  ,-0.23418  ,0.044782   ,-0.40835   ,0.28694   ,0.55479   ,0.49426    ,1.0294    ,1.6066     ,1.1478    ,0.88189    ,1.2267    ,0.78042    ,1.125      ,1.8181    ,0.96028    ,0.59309    ,1.0733    ,1.0432    ,1.2563    ,1.9198     ,1.3886
-1.2325   ,-1.2067   ,-0.74632  ,-1.0619   ,-0.67141   ,-0.90599   ,0.21854   ,0.39516   ,0.2984     ,0.88921   ,1.3921     ,0.89657   ,0.4653     ,0.77885   ,0.53999    ,0.97428    ,1.6578    ,0.8203     ,0.53247    ,0.99779   ,0.97855   ,1.296     ,1.9651     ,1.4766
-1.4097   ,-1.4154   ,-0.86068  ,-1.7433   ,-1.3368    ,-1.3577    ,0.42489   ,0.60156   ,0.36136    ,0.83278   ,1.3675     ,0.92591   ,0.18586    ,0.45638   ,0.33411    ,0.79634    ,1.473     ,0.64873    ,0.78183    ,1.2708    ,1.1828    ,1.3643    ,2.0645     ,1.6485
-1.4309   ,-1.4384   ,-0.85382  ,-1.9082   ,-1.513     ,-1.437     ,0.48574   ,0.65399   ,0.37401    ,0.75689   ,1.3013     ,0.85592   ,0.26151    ,0.5485    ,0.38929    ,0.84785    ,1.5294    ,0.72708    ,1.0056     ,1.5439    ,1.464     ,1.3313    ,2.0094     ,1.5177
-1.4911   ,-1.5386   ,-0.9653   ,-1.9012   ,-1.2716    ,-0.8048    ,0.43104   ,0.58542   ,0.20239    ,0.77421   ,1.4515     ,1.2562    ,0.17153    ,0.43735   ,0.33106    ,0.78513    ,1.4527    ,0.68305    ,1.2752     ,1.8508    ,1.7261    ,1.2947    ,1.9659     ,1.4774
-1.4778   ,-1.5005   ,-0.91051  ,-2.1391   ,-1.7864    ,-1.5847    ,0.22463   ,0.37689   ,0.12535    ,0.65977   ,1.2285     ,0.80303   ,0.31385    ,0.60302   ,0.41345    ,0.89724    ,1.5685    ,0.78694    ,0.92698    ,1.4294    ,1.3483    ,1.3797    ,2.0606     ,1.5866
-1.4757   ,-1.5045   ,-0.89617  ,-2.2291   ,-1.9159    ,-1.6401    ,0.31918   ,0.5342    ,0.31223    ,0.60298   ,1.1348     ,0.66152   ,0.14624    ,0.40241   ,0.31709    ,0.71421    ,1.3359    ,0.58576    ,1.334      ,1.9171    ,1.767     ,1.289     ,1.9771     ,1.5205
-1.4692   ,-1.4952   ,-0.85641  ,-2.2386   ,-1.9101    ,-1.6503    ,0.067364  ,0.26498   ,0.1118     ,0.48913   ,1.0044     ,0.52768   ,0.31504    ,0.58144   ,0.44168    ,0.83556    ,1.4878    ,0.70232    ,1.1762     ,1.7177    ,1.619     ,1.3379    ,2.0199     ,1.5235
-1.4374   ,-1.4536   ,-0.85116  ,-1.9272   ,-1.5604    ,-1.4794    ,-0.22455  ,-0.059657 ,-0.078726  ,0.35207   ,0.85199    ,0.35225   ,0.71964    ,1.0272    ,0.70919    ,1.1082     ,1.8192    ,0.9866     ,0.37275    ,0.75834   ,0.81671   ,1.2999    ,1.9814     ,1.4824
-1.449    ,-1.4618   ,-0.835    ,-2.0745   ,-1.718     ,-1.5543    ,-0.065292 ,0.1372    ,0.0033372  ,0.41083   ,0.92014    ,0.44486   ,0.90437    ,1.2245    ,0.81331    ,1.1065     ,1.8124    ,0.98854    ,0.98366    ,1.4922    ,1.445     ,1.3171    ,1.982      ,1.4507
-1.4573   ,-1.4662   ,-0.85304  ,-2.1251   ,-1.7774    ,-1.5818    ,-0.046973 ,0.17923   ,0.034349   ,0.3765    ,0.94177    ,0.48908   ,0.8928     ,1.2283    ,0.78162    ,1.0755     ,1.7885    ,0.95976    ,1.1072     ,1.6465    ,1.5782    ,1.2987    ,1.9697     ,1.4402
